,character,actress/actor,gender,title_of_movie,genre1,genre2,genre3,release_date,budget,voting,original_language
16743,Aron's Friend (uncredited),Robert Bear,2.0,127 Hours,Adventure,Drama,Thriller,2010-11-05,18000000.0,7.0,en
16744,Reporter (uncredited),Lonzo Liggins,0.0,127 Hours,Adventure,Drama,Thriller,2010-11-05,18000000.0,7.0,en
16745,Bridesmaid (uncredited),Priscilla Poland,1.0,127 Hours,Adventure,Drama,Thriller,2010-11-05,18000000.0,7.0,en
16746,Megamind (voice),Will Ferrell,2.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16747,Metro Man (voice),Brad Pitt,2.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16748,Roxanne Ritchi (voice),Tina Fey,1.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16749,Titan (voice),Jonah Hill,2.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16750,Minion (voice),David Cross,2.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16751,Bernard (voice),Ben Stiller,2.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16752,Megaminds's Father (voice),Justin Theroux,2.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16753,Megamind's Mother (voice),Jessica Schulte,0.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16754,Lord Scott / Prison Guard (voice),Tom McGrath,2.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16755,Lady Scott (voice),Emily Nordwind,0.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16756,Warden (voice),J.K. Simmons,2.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16757,Schoolchild (voice),Ella Olivia Stiller,0.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16758,Schoolchild (voice),Quinn Dempsey Stiller,0.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16759,Prisoner (voice),Brian Hopkins,0.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16760,Prison Guard (voice),Christopher Knights,2.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16761,Father in Crowd (voice),Mike Mitchell,2.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16762,Crying Baby (voice),Jasper Johannes Andrews,0.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16763,Minions (voice),Justin Long,2.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16764,Bob Prickles (voice),Bill Hader,2.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16765,Linda Prickles (voice),Amy Poehler,1.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16766,Random Citizen (voice),Rob Corddry,2.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16767,Newscaster (voice),Jack Blessing,2.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16768,Mayor (voice),Stephen Kearin,0.0,Megamind,Animation,Action,Comedy,2010-10-28,130000000.0,6.7,en
16769,Nina Sayers,Natalie Portman,1.0,Black Swan,Drama,Thriller,,2010-12-02,13000000.0,7.3,en
16770,Lily,Mila Kunis,1.0,Black Swan,Drama,Thriller,,2010-12-02,13000000.0,7.3,en
16771,Thomas Leroy,Vincent Cassel,2.0,Black Swan,Drama,Thriller,,2010-12-02,13000000.0,7.3,en
16772,Erica Sayers,Barbara Hershey,1.0,Black Swan,Drama,Thriller,,2010-12-02,13000000.0,7.3,en
16773,Beth MacIntyre,Winona Ryder,1.0,Black Swan,Drama,Thriller,,2010-12-02,13000000.0,7.3,en
16774,David Moreau,Benjamin Millepied,2.0,Black Swan,Drama,Thriller,,2010-12-02,13000000.0,7.3,en
16775,Veronica,Ksenia Solo,1.0,Black Swan,Drama,Thriller,,2010-12-02,13000000.0,7.3,en
16776,Galina,Kristina Anapau,1.0,Black Swan,Drama,Thriller,,2010-12-02,13000000.0,7.3,en
